Posição Atual do Ativo,Código da Operação,Preço de Abertura,Maxima Alta,Minima Baixa,Preço de Fechamento,Última Média Rápida,Última Média Lenta,Última Volatilidade,Média da Volatilidade,Diferença Atual,Último RSI,Média Recente dos Gradientes Rápidos,Média Necessária para Tendência de Alta,Gradiente Rápido Máximo para Sair da Tendência,Gradiente Rápido,Direção do Gradiente Rápido,Gradiente Lento,Direção do Gradiente Lento,Porcentagem de Crescimento do Gradiente Rápido,Porcentagem de Decremento do Gradiente Rápido,MACD,Linha de Sinal,Histograma do MACD,Taxa de Crescimento do Histograma do MACD,Sinal de Compra,Sinal de Venda,Indicador Vortex +VI,Indicador Vortex -VI,Taxa de Crescimento do +VI
Vendido,SOLUSDT,215.16,215.73,214.88,215.04,215.374,215.224,2.372,5.549,0.15,34.031,-0.779,0.431,-0.367,-0.31,Descendo,0.167,Descendo,0.0,7.96,-0.46054,-0.01937,-0.44117,-0.133,False,False,0.79314,1.08004,8.352
Vendido,SOLUSDT,215.53,215.73,214.88,215.58,215.451,215.238,2.372,5.549,0.214,47.054,-0.766,0.431,-0.39,-0.233,Subindo,0.18,Subindo,24.885,0.0,-0.39596,-0.00763,-0.38833,-0.237,False,False,0.79314,1.08004,8.352
Vendido,SOLUSDT,215.21,215.73,214.83,215.17,215.393,215.227,2.372,5.549,0.166,36.46,-0.78,0.431,-0.313,-0.291,Descendo,0.17,Descendo,0.0,25.153,-0.45846,-0.01899,-0.43946,-0.137,False,False,0.79314,1.08524,8.352
Vendido,SOLUSDT,215.21,215.73,214.83,215.21,215.399,215.228,2.372,5.549,0.17,37.279,-0.783,0.431,-0.371,-0.286,Subindo,0.171,Subindo,1.961,0.0,-0.50013,-0.02657,-0.47355,-0.07,False,False,0.79314,1.08524,8.352
Vendido,SOLUSDT,214.41,215.73,214.37,214.39,215.281,215.208,2.375,5.549,0.074,25.526,-0.823,0.431,-0.366,-0.403,Descendo,0.15,Descendo,0.0,41.0,-0.63763,-0.05157,-0.58605,0.151,False,False,0.79314,1.13514,8.352
Vendido,SOLUSDT,214.31,215.73,214.3,214.38,215.28,215.207,2.376,5.549,0.072,25.429,-0.825,0.431,-0.483,-0.404,Descendo,0.15,Descendo,0.0,0.355,-0.64596,-0.05309,-0.59287,0.165,False,False,0.79314,1.14033,8.352
Vendido,SOLUSDT,215.07,215.73,214.29,215.11,215.384,215.226,2.372,5.549,0.159,35.297,-0.792,0.431,-0.484,-0.3,Subindo,0.168,Subindo,25.795,0.0,-0.52096,-0.03036,-0.4906,-0.036,False,False,0.79314,1.14137,8.352
Vendido,SOLUSDT,214.61,215.73,214.29,214.68,215.323,215.215,2.373,5.549,0.108,28.729,-0.816,0.431,-0.38,-0.361,Descendo,0.158,Descendo,0.0,20.476,-0.61263,-0.04703,-0.5656,0.111,False,False,0.79314,1.14137,8.352
Vendido,SOLUSDT,214.72,215.73,214.29,214.72,215.329,215.216,2.373,5.549,0.113,29.235,-0.806,0.431,-0.441,-0.356,Subindo,0.159,Subindo,1.581,0.0,-0.54804,-0.03528,-0.51276,0.007,False,False,0.79314,1.14137,8.352
Vendido,SOLUSDT,215.22,215.73,214.29,215.21,215.399,215.228,2.372,5.549,0.17,37.279,-0.782,0.431,-0.436,-0.286,Subindo,0.171,Subindo,19.679,0.0,-0.46888,-0.02089,-0.44799,-0.12,False,False,0.79314,1.14137,8.352
Vendido,SOLUSDT,215.14,215.73,214.29,215.17,215.393,215.227,2.372,5.549,0.166,36.46,-0.787,0.431,-0.366,-0.291,Descendo,0.17,Descendo,0.0,2.0,-0.47513,-0.02203,-0.4531,-0.11,False,False,0.79314,1.14137,8.352
Vendido,SOLUSDT,214.41,215.73,214.21,214.43,215.287,215.209,2.375,5.549,0.078,25.925,-0.822,0.431,-0.371,-0.397,Descendo,0.151,Descendo,0.0,36.275,-0.64179,-0.05233,-0.58946,0.158,False,False,0.79314,1.14969,8.352
Vendido,SOLUSDT,214.46,214.57,214.4,214.45,215.109,215.326,2.207,5.465,-0.218,27.717,-0.74,0.431,-0.477,-0.174,Subindo,0.118,Descendo,56.115,0.0,-0.74352,-0.17769,-0.56583,-0.037,False,False,0.79672,1.08415,0.452
Vendido,SOLUSDT,214.14,214.57,213.96,214.13,215.063,215.318,2.211,5.465,-0.255,22.161,-0.754,0.431,-0.254,-0.22,Descendo,0.11,Descendo,0.0,26.23,-0.80393,-0.18867,-0.61526,0.047,False,False,0.79672,1.12787,0.452
Vendido,SOLUSDT,214.4,214.57,213.96,214.4,215.101,215.325,2.207,5.465,-0.224,25.625,-0.744,0.431,-0.3,-0.181,Subindo,0.117,Subindo,17.532,0.0,-0.74352,-0.17769,-0.56583,-0.037,False,False,0.79672,1.12787,0.452
Vendido,SOLUSDT,214.66,214.79,213.96,214.69,215.143,215.332,2.205,5.465,-0.189,36.316,-0.73,0.431,-0.261,-0.14,Subindo,0.124,Subindo,22.835,0.0,-0.66852,-0.16405,-0.50446,-0.142,False,False,0.82077,1.12787,3.483
Vendido,SOLUSDT,214.89,214.97,213.96,214.92,215.176,215.338,2.203,5.465,-0.162,42.834,-0.718,0.431,-0.22,-0.107,Subindo,0.13,Subindo,23.469,0.0,-0.64352,-0.15951,-0.48401,-0.177,False,False,0.84044,1.12787,5.963
Vendido,SOLUSDT,215.12,215.04,213.96,215.04,215.193,215.341,2.203,5.465,-0.148,45.732,-0.706,0.431,-0.187,-0.09,Subindo,0.133,Subindo,16.0,0.0,-0.58518,-0.1489,-0.43628,-0.258,False,False,0.8612,1.12787,8.581
Vendido,SOLUSDT,215.03,215.23,213.96,215.1,215.201,215.343,2.203,5.465,-0.141,47.073,-0.712,0.431,-0.17,-0.081,Subindo,0.135,Subindo,9.524,0.0,-0.60602,-0.15269,-0.45333,-0.229,False,False,0.86885,1.12787,9.546
Vendido,SOLUSDT,214.32,215.23,213.96,214.33,215.091,215.323,2.208,5.465,-0.232,24.627,-0.739,0.431,-0.161,-0.191,Descendo,0.115,Descendo,0.0,135.088,-0.72268,-0.1739,-0.54878,-0.066,False,False,0.86885,1.12787,9.546
Vendido,SOLUSDT,213.94,215.23,213.87,213.88,215.027,215.312,2.215,5.465,-0.285,19.696,-0.765,0.431,-0.271,-0.256,Descendo,0.104,Descendo,0.0,33.582,-0.83727,-0.19473,-0.64253,0.093,False,False,0.86885,1.1377,9.546
Vendido,SOLUSDT,213.66,215.23,213.65,213.65,214.994,215.306,2.219,5.465,-0.312,17.867,-0.775,0.431,-0.336,-0.289,Descendo,0.098,Descendo,0.0,12.849,-0.87477,-0.20155,-0.67321,0.145,False,False,0.86885,1.16175,9.546
Vendido,SOLUSDT,213.75,215.23,213.42,213.66,214.996,215.306,2.218,5.465,-0.311,17.94,-0.757,0.431,-0.369,-0.287,Subindo,0.099,Subindo,0.495,0.0,-0.76435,-0.18148,-0.58287,-0.008,False,False,0.86885,1.18689,9.546
Vendido,SOLUSDT,214.33,215.23,213.42,214.29,215.086,215.322,2.209,5.465,-0.237,24.091,-0.747,0.431,-0.367,-0.197,Subindo,0.114,Subindo,31.343,0.0,-0.74977,-0.17882,-0.57094,-0.029,False,False,0.86885,1.18689,9.546
Vendido,SOLUSDT,214.0,215.23,213.42,214.08,215.056,215.317,2.211,5.465,-0.261,21.62,-0.764,0.431,-0.277,-0.227,Descendo,0.109,Descendo,0.0,15.217,-0.82893,-0.19322,-0.63571,0.082,False,False,0.86885,1.18689,9.546
Vendido,SOLUSDT,213.58,213.72,213.55,213.55,214.61,215.348,2.166,5.375,-0.738,17.075,-0.787,0.43,-0.307,-0.374,Descendo,0.043,Descendo,0.0,64.78,-1.03403,-0.35756,-0.67647,-0.032,False,False,0.73347,1.07851,-15.582
Vendido,SOLUSDT,213.34,214.03,213.4,213.4,214.589,215.344,2.169,5.375,-0.756,15.711,-0.796,0.43,-0.454,-0.396,Descendo,0.04,Descendo,0.0,5.725,-1.06944,-0.364,-0.70544,0.01,False,False,0.7655,1.09917,-11.896
Vendido,SOLUSDT,213.3,214.03,213.05,213.3,214.574,215.342,2.172,5.375,-0.767,14.917,-0.797,0.43,-0.476,-0.41,Descendo,0.037,Descendo,0.0,3.61,-1.07361,-0.36476,-0.70885,0.014,False,False,0.7655,1.12397,-11.896
Vendido,SOLUSDT,213.49,214.03,213.05,213.55,214.61,215.348,2.166,5.375,-0.738,17.075,-0.795,0.43,-0.49,-0.374,Subindo,0.043,Subindo,8.711,0.0,-1.06528,-0.36324,-0.70203,0.005,False,False,0.7655,1.12397,-11.896
Vendido,SOLUSDT,213.41,214.03,213.05,213.42,214.591,215.345,2.169,5.375,-0.753,15.88,-0.795,0.43,-0.454,-0.393,Descendo,0.04,Descendo,0.0,4.962,-1.05903,-0.36211,-0.69692,-0.003,False,False,0.7655,1.12397,-11.896
Vendido,SOLUSDT,213.15,214.03,213.05,213.12,214.549,215.337,2.176,5.375,-0.789,13.673,-0.805,0.43,-0.473,-0.436,Descendo,0.033,Descendo,0.0,10.909,-1.11528,-0.37233,-0.74294,0.063,False,False,0.7655,1.12397,-11.896
Vendido,SOLUSDT,212.71,214.03,212.44,212.64,214.48,215.325,2.19,5.375,-0.845,11.185,-0.828,0.43,-0.516,-0.504,Descendo,0.021,Descendo,0.0,15.738,-1.20694,-0.389,-0.81794,0.171,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,212.7,214.03,212.44,212.7,214.489,215.327,2.188,5.375,-0.838,11.445,-0.833,0.43,-0.584,-0.496,Subindo,0.022,Subindo,1.7,0.0,-1.21111,-0.38976,-0.82135,0.175,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,212.76,214.03,212.44,212.74,214.494,215.328,2.187,5.375,-0.833,11.626,-0.826,0.43,-0.576,-0.49,Subindo,0.023,Subindo,1.153,0.0,-1.19653,-0.38711,-0.80942,0.158,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,212.75,214.03,212.44,212.75,214.496,215.328,2.187,5.375,-0.832,11.672,-0.824,0.43,-0.57,-0.489,Subindo,0.024,Subindo,0.292,0.0,-1.18194,-0.38445,-0.79749,0.141,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,213.03,214.03,212.44,213.03,214.536,215.335,2.179,5.375,-0.799,13.125,-0.815,0.43,-0.569,-0.449,Subindo,0.03,Subindo,8.187,0.0,-1.14444,-0.37764,-0.76681,0.097,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,212.75,214.03,212.44,212.7,214.489,215.327,2.188,5.375,-0.838,11.445,-0.827,0.43,-0.529,-0.496,Descendo,0.022,Descendo,0.0,10.51,-1.18819,-0.38559,-0.8026,0.149,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,212.82,214.03,212.44,212.81,214.504,215.33,2.185,5.375,-0.825,11.955,-0.822,0.43,-0.576,-0.48,Subindo,0.025,Subindo,3.17,0.0,-1.16944,-0.38218,-0.78726,0.127,False,False,0.7655,1.18698,-11.896
Vendido,SOLUSDT,213.2,213.24,212.92,213.15,214.359,215.346,2.166,5.278,-0.988,23.34,-0.731,0.429,-0.56,-0.163,Subindo,0.014,Descendo,66.071,0.0,-1.19374,-0.52819,-0.66555,-0.145,False,False,0.77597,1.1039,1.369
Vendido,SOLUSDT,213.3,213.35,212.92,213.35,214.387,215.351,2.161,5.278,-0.964,31.062,-0.729,0.429,-0.243,-0.134,Subindo,0.019,Subindo,17.544,0.0,-1.17082,-0.52402,-0.6468,-0.169,False,False,0.78355,1.1039,2.358
Vendido,SOLUSDT,212.87,213.35,212.85,212.88,214.32,215.34,2.173,5.278,-1.019,12.177,-0.753,0.429,-0.214,-0.201,Descendo,0.007,Descendo,0.0,50.0,-1.29374,-0.54637,-0.74737,-0.04,False,False,0.78355,1.12229,2.358
Vendido,SOLUSDT,212.17,213.35,212.2,212.2,214.223,215.322,2.195,5.279,-1.1,8.57,-0.783,0.429,-0.281,-0.299,Descendo,-0.01,Descendo,0.0,48.227,-1.41874,-0.5691,-0.84964,0.091,False,False,0.78355,1.18723,2.358
Vendido,SOLUSDT,211.81,213.35,211.52,211.78,214.163,215.312,2.211,5.279,-1.149,7.245,-0.805,0.429,-0.379,-0.359,Descendo,-0.021,Descendo,0.0,20.096,-1.51041,-0.58576,-0.92464,0.187,False,False,0.78355,1.25541,2.358
Vendido,SOLUSDT,211.18,213.35,211.13,211.2,214.08,215.297,2.237,5.28,-1.218,5.97,-0.83,0.429,-0.439,-0.441,Descendo,-0.035,Descendo,0.0,23.108,-1.62499,-0.6066,-1.01839,0.308,False,False,0.78355,1.29762,2.358
Vendido,SOLUSDT,211.22,213.35,210.76,211.26,214.089,215.299,2.234,5.28,-1.21,6.08,-0.83,0.429,-0.521,-0.433,Subindo,-0.034,Subindo,1.942,0.0,-1.62291,-0.60622,-1.01669,0.306,False,False,0.78355,1.33766,2.358
Vendido,SOLUSDT,211.28,213.35,210.53,211.23,214.084,215.298,2.236,5.28,-1.214,6.024,-0.84,0.429,-0.513,-0.437,Descendo,-0.034,Descendo,0.0,0.99,-1.67707,-0.61607,-1.06101,0.362,False,False,0.78355,1.36255,2.358
Vendido,SOLUSDT,210.98,213.35,210.53,210.98,214.049,215.292,2.248,5.28,-1.243,5.596,-0.841,0.429,-0.517,-0.473,Descendo,-0.041,Descendo,0.0,8.17,-1.68124,-0.61682,-1.06442,0.367,False,False,0.78355,1.36255,2.358
Vendido,SOLUSDT,210.66,213.35,210.43,210.68,214.006,215.284,2.263,5.281,-1.279,5.156,-0.86,0.429,-0.553,-0.516,Descendo,-0.048,Descendo,0.0,9.063,-1.75832,-0.63084,-1.12748,0.448,False,False,0.78355,1.37338,2.358
Vendido,SOLUSDT,210.2,213.35,210.08,210.18,213.934,215.272,2.29,5.281,-1.338,4.559,-0.881,0.429,-0.596,-0.587,Descendo,-0.061,Descendo,0.0,13.85,-1.84999,-0.64751,-1.20248,0.544,False,False,0.78355,1.41126,2.358
Vendido,SOLUSDT,208.75,213.35,208.0,208.78,213.734,215.237,2.379,5.284,-1.503,3.442,-0.95,0.429,-0.667,-0.787,Descendo,-0.096,Descendo,0.0,34.063,-2.13541,-0.6994,-1.43601,0.844,False,False,0.78355,1.63636,2.358
Vendido,SOLUSDT,209.02,213.35,208.0,209.01,213.767,215.243,2.363,5.283,-1.476,3.586,-0.932,0.429,-0.867,-0.754,Subindo,-0.09,Subindo,4.174,0.0,-2.08124,-0.68955,-1.39169,0.787,False,False,0.78355,1.63636,2.358
Vendido,SOLUSDT,208.92,208.93,208.33,208.92,212.767,215.133,2.58,5.193,-2.366,15.5,-1.168,0.427,-0.834,-0.901,Descendo,-0.093,Descendo,0.0,19.508,-2.60904,-1.059,-1.55004,0.03,False,False,0.49279,1.46697,-37.108
Vendido,SOLUSDT,207.18,209.02,207.14,207.14,212.513,215.088,2.702,5.196,-2.575,2.476,-1.258,0.427,-0.981,-1.156,Descendo,-0.137,Descendo,0.0,28.209,-3.04446,-1.13817,-1.90629,0.267,False,False,0.49431,1.59301,-36.915
Vendido,SOLUSDT,205.98,209.02,205.75,205.99,212.349,215.06,2.793,5.198,-2.711,2.034,-1.303,0.427,-1.236,-1.32,Descendo,-0.166,Descendo,0.0,14.215,-3.25279,-1.17605,-2.07674,0.381,False,False,0.49431,1.66287,-36.915
Vendido,SOLUSDT,205.25,209.02,205.12,205.34,212.256,215.043,2.849,5.2,-2.788,1.848,-1.332,0.427,-1.4,-1.413,Descendo,-0.182,Descendo,0.0,7.035,-3.36113,-1.19575,-2.16538,0.44,False,False,0.49431,1.71982,-36.915
Vendido,SOLUSDT,205.07,209.02,204.58,205.11,212.223,215.038,2.869,5.2,-2.815,1.79,-1.349,0.427,-1.493,-1.446,Descendo,-0.188,Descendo,0.0,2.326,-3.41113,-1.20484,-2.20629,0.467,False,False,0.49431,1.75171,-36.915
Vendido,SOLUSDT,206.35,209.02,204.58,206.48,212.419,215.072,2.753,5.197,-2.653,2.202,-1.289,0.427,-1.526,-1.25,Subindo,-0.154,Subindo,13.538,0.0,-3.19654,-1.16582,-2.03072,0.35,False,False,0.49431,1.75171,-36.915
Vendido,SOLUSDT,206.13,209.02,204.58,206.09,212.363,215.062,2.785,5.198,-2.699,2.066,-1.303,0.427,-1.33,-1.306,Descendo,-0.163,Descendo,0.0,4.457,-3.25279,-1.17605,-2.07674,0.381,False,False,0.49431,1.75171,-36.915
Vendido,SOLUSDT,205.18,209.02,204.58,205.08,212.219,215.037,2.872,5.2,-2.818,1.783,-1.332,0.427,-1.386,-1.45,Descendo,-0.189,Descendo,0.0,11.05,-3.33404,-1.19082,-2.14322,0.425,False,False,0.49431,1.75171,-36.915
Vendido,SOLUSDT,204.49,209.02,204.0,204.43,212.126,215.02,2.931,5.202,-2.895,1.638,-1.373,0.427,-1.53,-1.543,Descendo,-0.205,Descendo,0.0,6.404,-3.53821,-1.22794,-2.31027,0.536,False,False,0.49431,1.79575,-36.915
Vendido,SOLUSDT,204.89,209.02,204.0,204.9,212.193,215.032,2.888,5.201,-2.839,1.74,-1.363,0.427,-1.623,-1.476,Subindo,-0.193,Subindo,4.352,0.0,-3.48821,-1.21885,-2.26936,0.509,False,False,0.49431,1.79575,-36.915
Vendido,SOLUSDT,204.87,209.02,204.0,204.83,212.183,215.031,2.894,5.201,-2.848,1.724,-1.36,0.427,-1.556,-1.486,Descendo,-0.195,Descendo,0.0,0.678,-3.49238,-1.21961,-2.27277,0.511,False,False,0.49431,1.79575,-36.915
Vendido,SOLUSDT,204.1,209.02,203.83,204.16,212.087,215.014,2.956,5.202,-2.927,1.585,-1.397,0.427,-1.566,-1.581,Descendo,-0.212,Descendo,0.0,6.442,-3.64446,-1.24726,-2.3972,0.594,False,False,0.49431,1.80866,-36.915
Vendido,SOLUSDT,204.55,209.02,203.81,204.56,212.144,215.024,2.919,5.201,-2.879,1.665,-1.376,0.427,-1.661,-1.524,Subindo,-0.202,Subindo,3.613,0.0,-3.49029,-1.21923,-2.27106,0.51,False,False,0.49431,1.81017,-36.915
Vendido,SOLUSDT,203.95,204.2,203.73,203.88,210.436,214.769,3.433,5.128,-4.334,1.505,-1.794,0.424,-1.604,-1.657,Descendo,-0.245,Descendo,0.0,8.716,-4.37046,-1.80892,-2.56154,0.084,False,False,0.3143,1.63149,-36.415
Vendido,SOLUSDT,205.26,205.56,203.48,205.37,210.649,214.806,3.318,5.125,-4.158,18.877,-1.713,0.424,-1.737,-1.444,Subindo,-0.208,Subindo,12.845,0.0,-4.03504,-1.74793,-2.28711,-0.032,False,False,0.39273,1.63322,-20.548
Vendido,SOLUSDT,205.11,205.56,203.48,205.03,210.6,214.798,3.344,5.126,-4.198,14.513,-1.732,0.424,-1.524,-1.493,Descendo,-0.217,Descendo,0.0,3.363,-4.13296,-1.76574,-2.36722,0.002,False,False,0.39273,1.63322,-20.548
Vendido,SOLUSDT,204.24,205.56,203.48,204.13,210.471,214.776,3.413,5.127,-4.304,1.572,-1.777,0.424,-1.573,-1.621,Descendo,-0.239,Descendo,0.0,8.612,-4.28504,-1.79339,-2.49165,0.054,False,False,0.39273,1.63322,-20.548
Vendido,SOLUSDT,203.07,205.56,203.11,203.18,210.336,214.752,3.492,5.129,-4.416,1.343,-1.83,0.424,-1.701,-1.757,Descendo,-0.263,Descendo,0.0,8.37,-4.53712,-1.83922,-2.6979,0.142,False,False,0.39273,1.66897,-20.548
Vendido,SOLUSDT,202.24,205.56,202.28,202.29,210.209,214.73,3.569,5.131,-4.521,1.181,-1.857,0.424,-1.837,-1.884,Descendo,-0.285,Descendo,0.0,7.236,-4.66212,-1.86195,-2.80018,0.185,False,False,0.39273,1.70531,-20.548
Vendido,SOLUSDT,202.87,205.56,202.13,203.02,210.313,214.748,3.505,5.13,-4.435,1.311,-1.817,0.424,-1.964,-1.78,Subindo,-0.267,Subindo,5.534,0.0,-4.48712,-1.83013,-2.65699,0.124,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,203.46,205.56,202.13,203.45,210.374,214.758,3.469,5.129,-4.384,1.401,-1.802,0.424,-1.86,-1.719,Subindo,-0.256,Subindo,3.451,0.0,-4.41212,-1.81649,-2.59563,0.098,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,202.4,205.56,202.13,202.31,210.211,214.73,3.567,5.131,-4.519,1.185,-1.852,0.424,-1.799,-1.881,Descendo,-0.285,Descendo,0.0,9.476,-4.65587,-1.86081,-2.79506,0.183,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,203.23,205.56,202.13,203.31,210.354,214.755,3.481,5.129,-4.401,1.37,-1.828,0.424,-1.961,-1.739,Subindo,-0.26,Subindo,7.593,0.0,-4.49129,-1.83089,-2.6604,0.126,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,203.68,205.56,202.13,203.53,210.386,214.76,3.462,5.128,-4.375,1.419,-1.803,0.424,-1.819,-1.707,Subindo,-0.254,Subindo,1.808,0.0,-4.36837,-1.80854,-2.55983,0.083,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,203.71,205.56,202.13,203.75,210.417,214.766,3.444,5.128,-4.349,1.472,-1.786,0.424,-1.787,-1.676,Subindo,-0.249,Subindo,1.841,0.0,-4.32462,-1.80058,-2.52404,0.068,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,203.76,205.56,202.13,203.73,210.414,214.766,3.446,5.128,-4.351,1.467,-1.796,0.424,-1.756,-1.679,Descendo,-0.249,Descendo,0.0,0.171,-4.38712,-1.81195,-2.57518,0.09,False,False,0.39273,1.71107,-20.548
Vendido,SOLUSDT,203.04,203.2,203.14,203.14,208.54,214.451,3.941,5.063,-5.911,1.328,-2.14,0.421,-1.759,-1.8,Descendo,-0.301,Descendo,0.0,7.234,-4.82557,-2.37166,-2.45391,-0.07,False,False,0.34551,1.58768,-12.024
Vendido,SOLUSDT,202.26,203.2,201.87,202.26,208.414,214.429,4.008,5.065,-6.015,1.106,-2.161,0.421,-1.88,-1.926,Descendo,-0.323,Descendo,0.0,6.984,-4.94432,-2.39325,-2.55107,-0.034,False,False,0.34551,1.63987,-12.024
Vendido,SOLUSDT,205.09,205.39,201.87,205.05,208.813,214.499,3.81,5.06,-5.686,30.812,-2.048,0.421,-2.006,-1.527,Subindo,-0.254,Subindo,20.697,0.0,-4.44432,-2.30234,-2.14198,-0.189,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,204.29,205.39,201.87,204.41,208.721,214.483,3.852,5.061,-5.761,22.791,-2.078,0.421,-1.607,-1.619,Descendo,-0.27,Descendo,0.0,5.987,-4.55265,-2.32203,-2.23062,-0.155,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,203.93,205.39,201.87,203.92,208.651,214.471,3.885,5.062,-5.819,15.271,-2.097,0.421,-1.699,-1.689,Descendo,-0.282,Descendo,0.0,4.325,-4.62765,-2.33567,-2.29198,-0.132,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,204.29,205.39,201.87,204.23,208.696,214.478,3.864,5.061,-5.783,20.189,-2.071,0.421,-1.769,-1.644,Subindo,-0.274,Subindo,2.623,0.0,-4.53182,-2.31825,-2.21357,-0.162,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,204.92,205.39,201.87,204.85,208.784,214.494,3.823,5.06,-5.709,28.491,-2.05,0.421,-1.724,-1.556,Subindo,-0.259,Subindo,5.387,0.0,-4.44432,-2.30234,-2.14198,-0.189,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,205.08,205.39,201.87,205.06,208.814,214.499,3.809,5.06,-5.685,30.924,-2.052,0.421,-1.636,-1.526,Subindo,-0.253,Subindo,1.928,0.0,-4.47973,-2.30878,-2.17096,-0.178,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,204.95,205.39,201.87,204.91,208.793,214.495,3.819,5.06,-5.702,29.203,-2.046,0.421,-1.606,-1.547,Descendo,-0.257,Descendo,0.0,1.404,-4.45682,-2.30461,-2.15221,-0.185,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,204.3,205.39,201.87,204.32,208.709,214.481,3.858,5.061,-5.772,21.512,-2.079,0.421,-1.627,-1.631,Descendo,-0.272,Descendo,0.0,5.448,-4.58807,-2.32847,-2.25959,-0.144,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,203.98,205.39,201.87,204.06,208.671,214.474,3.876,5.061,-5.803,17.565,-2.093,0.421,-1.711,-1.669,Descendo,-0.278,Descendo,0.0,2.277,-4.65682,-2.34097,-2.31584,-0.123,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,204.14,205.39,201.87,204.12,208.68,214.476,3.872,5.061,-5.796,18.511,-2.093,0.421,-1.749,-1.66,Subindo,-0.277,Subindo,0.514,0.0,-4.60265,-2.33113,-2.27153,-0.14,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,203.76,205.39,201.87,203.72,208.623,214.466,3.899,5.062,-5.843,11.764,-2.098,0.421,-1.74,-1.717,Descendo,-0.287,Descendo,0.0,3.442,-4.65473,-2.34059,-2.31414,-0.123,False,False,0.45981,1.63987,17.08
Vendido,SOLUSDT,203.97,205.39,201.87,203.97,208.659,214.472,3.882,5.061,-5.813,16.105,-2.094,0.421,-1.797,-1.681,Subindo,-0.281,Subindo,2.08,0.0,-4.53122,-2.73548,-1.79574,-0.218,False,False,0.47059,1.44924,2.344
Vendido,SOLUSDT,204.56,204.61,203.95,204.53,207.244,214.289,4.172,5.0,-7.045,28.189,-2.036,0.417,-1.761,-1.41,Subindo,-0.182,Subindo,16.143,0.0,-4.4333,-2.71768,-1.71562,-0.253,False,False,0.4962,1.44924,7.915
Vendido,SOLUSDT,205.0,205.26,203.95,205.02,207.314,214.301,4.143,4.999,-6.987,36.101,-2.0,0.417,-1.49,-1.34,Subindo,-0.17,Subindo,4.965,0.0,-4.23955,-2.68245,-1.5571,-0.322,False,False,0.53178,1.44924,15.652
Vendido,SOLUSDT,205.24,205.36,203.95,205.16,207.334,214.305,4.135,4.999,-6.97,38.052,-1.995,0.417,-1.42,-1.32,Subindo,-0.166,Subindo,1.493,0.0,-4.23122,-2.68094,-1.55028,-0.325,False,False,0.53368,1.44924,16.065
Vendido,SOLUSDT,205.85,205.95,203.95,205.85,207.433,214.322,4.097,4.998,-6.889,46.151,-1.973,0.417,-1.4,-1.221,Subindo,-0.149,Subindo,7.468,0.0,-4.14997,-2.66616,-1.4838,-0.354,False,False,0.55977,1.44924,21.739
Vendido,SOLUSDT,206.17,206.28,203.95,206.21,207.484,214.331,4.078,4.997,-6.847,49.59,-1.954,0.417,-1.301,-1.17,Subindo,-0.14,Subindo,4.211,0.0,-4.04997,-2.64798,-1.40199,-0.389,False,False,0.57543,1.44924,25.144
Vendido,SOLUSDT,206.28,206.45,203.95,206.26,207.491,214.332,4.076,4.997,-6.841,50.033,-1.952,0.417,-1.25,-1.163,Subindo,-0.139,Subindo,0.611,0.0,-4.06663,-2.65101,-1.41562,-0.383,False,False,0.58349,1.44924,26.898
Vendido,SOLUSDT,206.13,206.45,203.95,206.15,207.476,214.33,4.081,4.997,-6.854,49.048,-1.959,0.417,-1.243,-1.179,Descendo,-0.141,Descendo,0.0,1.351,-4.10205,-2.65745,-1.4446,-0.371,False,False,0.58349,1.44924,26.898
Vendido,SOLUSDT,205.93,206.45,203.95,205.97,207.45,214.325,4.091,4.998,-6.875,47.349,-1.964,0.417,-1.259,-1.204,Descendo,-0.146,Descendo,0.0,2.182,-4.11455,-2.65972,-1.45483,-0.366,False,False,0.58349,1.44924,26.898
Vendido,SOLUSDT,205.69,206.45,203.95,205.7,207.411,214.318,4.105,4.998,-6.907,44.576,-1.985,0.417,-1.284,-1.243,Descendo,-0.153,Descendo,0.0,3.203,-4.22288,-2.67942,-1.54346,-0.328,False,False,0.58349,1.44924,26.898
